make,model,vehicle_class,engine_size,cylinders,transmission,fuel_type,fuel_consumption_city,fuel_consumption_hwy,fuel_consumption_comb(l/100km),fuel_consumption_comb(mpg),co2_emissions
13,1769,1,3.5,6,2,1,18.4,12.5,15.7,18,251
13,1788,7,1.6,4,2,3,10.8,8.0,9.5,30,218
13,1788,7,2.5,4,2,3,11.3,8.2,9.9,29,228
13,1789,7,1.6,4,2,3,11.5,8.3,10.1,28,232
13,1792,7,2.5,4,2,3,11.9,8.5,10.4,27,239
15,260,12,3.6,6,0,3,14.3,9.9,12.3,23,283
15,261,12,3.6,6,0,3,14.9,10.4,12.9,22,297
15,1625,14,4.3,6,0,3,17.1,12.7,15.1,19,347
15,1625,14,5.3,8,0,3,18.0,13.4,15.9,18,366
15,1625,14,5.3,8,0,1,23.5,17.7,20.9,14,334
15,1626,14,5.3,8,0,3,18.3,14.2,16.5,17,380
15,1626,14,5.3,8,0,1,23.7,18.8,21.5,13,344
15,1627,14,5.3,8,0,3,18.6,13.9,16.5,17,380
15,1627,14,5.3,8,0,1,23.9,18.5,21.5,13,344
15,1628,14,5.3,8,0,3,18.3,14.2,16.5,17,380
15,1628,14,5.3,8,0,1,25.3,19.3,22.6,12,362
15,1629,15,5.3,8,0,3,18.6,13.9,16.5,17,380
15,1629,15,5.3,8,0,1,23.9,18.5,21.5,13,344
15,1630,15,5.3,8,0,3,18.3,14.2,16.5,17,380
15,1630,15,5.3,8,0,1,25.3,19.3,22.6,12,362
15,1631,15,4.8,8,0,3,21.1,14.2,18.0,16,414
15,1631,15,6.0,8,0,3,21.9,15.0,18.8,15,432
15,1631,15,6.0,8,0,1,30.0,20.4,25.7,11,411
15,1633,15,4.8,8,0,3,21.3,14.3,18.2,16,419
15,1633,15,6.0,8,0,3,22.1,15.0,18.9,15,435
15,1633,15,6.0,8,0,1,30.2,20.5,25.8,11,413
15,1645,6,4.3,6,0,3,13.4,9.9,11.8,24,271
15,1645,6,4.3,6,0,1,18.9,14.2,16.8,17,269
15,1645,6,5.3,8,0,3,14.6,10.3,12.7,22,292
15,1645,6,5.3,8,0,1,19.5,13.7,16.9,17,270
15,1645,6,6.2,8,0,4,16.3,11.4,14.1,20,324
15,1646,6,4.3,6,0,3,14.2,10.6,12.6,22,290
15,1646,6,4.3,6,0,1,20.0,15.1,17.8,16,285
15,1646,6,5.3,8,0,3,14.9,10.6,13.0,22,299
15,1646,6,5.3,8,0,1,19.9,14.2,17.3,16,277
15,1646,6,6.2,8,0,4,16.4,11.7,14.3,20,329
15,1770,11,2.4,4,0,3,10.5,7.3,9.1,31,209
15,1770,11,3.6,6,0,3,13.9,9.6,12.0,24,276
15,1770,11,3.6,6,0,1,18.8,13.1,16.2,17,259
15,1771,11,2.4,4,0,3,11.5,8.2,10.0,28,230
15,1771,11,3.6,6,0,3,14.8,9.9,12.6,22,290
15,1771,11,3.6,6,0,1,19.8,13.6,17.0,17,272
15,2020,12,5.3,8,0,3,16.0,11.1,13.8,20,317
15,2020,12,5.3,8,0,1,21.5,14.6,18.4,15,294
15,2021,12,5.3,8,0,3,16.0,11.1,13.8,20,317
15,2021,12,5.3,8,0,1,21.5,14.6,18.4,15,294
15,2024,12,6.2,8,0,4,17.0,11.8,14.7,19,338
15,2024,12,6.2,8,0,1,23.3,16.1,20.1,14,322
15,2025,12,6.2,8,0,4,18.8,13.4,16.4,17,377
15,2025,12,6.2,8,0,1,25.7,17.8,22.1,13,354
15,2027,12,5.3,8,0,3,16.0,11.1,13.8,20,317
15,2027,12,5.3,8,0,1,21.5,14.6,18.4,15,294
15,2028,12,5.3,8,0,3,16.0,11.1,13.8,20,317
15,2028,12,5.3,8,0,1,21.5,14.6,18.4,15,294
16,263,2,2.4,4,3,3,9.0,6.6,7.9,36,182
16,263,2,2.4,4,3,3,9.1,6.9,8.1,35,186
16,263,2,2.4,4,4,3,10.1,6.9,8.7,32,200
16,263,2,3.5,6,0,3,11.0,6.8,9.1,31,209
16,263,2,3.5,6,2,3,11.4,7.3,9.6,29,221
16,263,2,3.5,6,4,3,13.0,8.4,10.9,26,251
16,265,2,2.0,4,3,3,4.7,4.9,4.8,59,110
16,496,0,1.8,4,3,3,7.9,6.0,7.0,40,161
16,496,0,1.8,4,3,3,8.1,6.2,7.2,39,166
16,496,0,1.8,4,4,3,8.5,6.6,7.6,37,175
16,561,11,3.5,6,0,3,12.5,8.5,10.7,26,246
16,558,11,2.4,4,0,3,10.3,7.6,9.1,31,209
16,559,11,2.4,4,0,3,10.6,7.9,9.4,30,216
16,560,13,1.5,4,3,3,6.6,6.0,6.3,45,145
16,560,13,1.5,4,4,3,7.6,6.1,6.9,41,159
16,898,9,1.5,4,0,3,8.3,6.5,7.5,38,172
16,898,9,1.5,4,4,3,8.3,6.9,7.7,37,177
16,1324,4,3.5,6,0,3,12.3,8.5,10.6,27,244
16,1370,11,3.5,6,0,3,13.3,9.3,11.5,25,265
16,1372,11,3.5,6,0,3,13.9,9.7,12.0,24,276
16,1507,6,3.5,6,0,3,15.2,11.3,13.4,21,308
17,262,0,1.6,4,0,3,8.8,6.3,7.7,37,177
17,262,0,1.6,4,4,3,8.7,6.4,7.7,37,177
17,765,2,2.0,4,0,3,9.8,7.2,8.6,33,198
17,765,2,2.0,4,4,3,9.8,7.0,8.5,33,196
17,784,1,5.0,8,0,4,15.7,10.2,13.2,21,304
17,947,1,3.8,6,0,3,13.0,8.7,11.1,25,255
17,1617,11,3.3,6,0,3,13.0,9.1,11.2,25,258
17,1618,11,3.3,6,0,3,13.3,9.5,11.6,24,267
17,1620,11,2.4,4,0,3,11.6,8.7,10.3,27,237
17,1621,11,2.0,4,0,3,12.9,9.7,11.5,25,264
17,1621,11,2.4,4,0,3,12.5,9.4,11.1,25,255
17,1670,1,2.0,4,0,3,11.4,7.5,9.6,29,221
17,1670,1,2.4,4,0,3,9.8,7.0,8.5,33,196
17,1671,2,2.4,4,2,3,6.5,5.9,6.2,46,143
17,1672,2,2.4,4,2,3,6.6,5.9,6.3,45,145
17,1814,11,2.0,4,0,3,10.2,8.2,9.3,30,214
17,1814,11,2.0,4,4,3,11.4,8.6,10.1,28,232
17,1814,11,2.4,4,0,3,11.3,8.3,10.0,28,230
17,1815,11,2.0,4,0,3,11.4,9.3,10.5,27,242
17,1815,11,2.4,4,0,3,11.6,9.3,10.6,27,244
17,1874,0,1.6,4,1,3,8.6,6.6,7.7,37,177
17,1874,0,1.6,4,4,3,9.1,6.7,8.0,35,184
17,1875,0,1.6,4,0,3,9.9,7.5,8.8,32,202
17,1875,0,1.6,4,4,3,9.7,7.1,8.5,33,196
18,1415,2,3.7,6,2,4,12.0,8.0,10.2,28,235
18,1416,2,3.7,6,2,4,12.6,8.7,10.8,26,248
18,1419,0,3.5,6,2,4,8.2,6.7,7.5,38,172
18,1420,0,3.5,6,2,4,8.7,7.5,8.2,34,189
18,1426,10,3.7,6,2,4,13.3,9.4,11.5,25,265
18,1429,10,3.7,6,2,4,13.6,9.3,11.7,24,269
18,1429,10,3.7,6,4,4,14.3,9.8,12.3,23,283
18,1430,10,3.7,6,2,4,12.9,8.9,11.1,25,255
18,1430,10,3.7,6,4,4,13.5,9.3,11.6,24,267
18,1434,2,3.7,6,2,4,12.8,8.9,11.0,26,253
18,1434,2,5.6,8,2,4,14.5,9.5,12.3,23,283
18,1435,2,3.7,6,2,4,13.2,9.6,11.6,24,267
18,1435,2,5.6,8,2,4,15.0,10.2,12.8,22,294
18,1436,2,3.5,6,2,4,8.0,7.0,7.6,37,175
18,1446,9,3.7,6,2,4,13.6,9.6,11.8,24,271
18,1447,11,3.5,6,3,4,11.9,9.0,10.6,27,244
18,1448,11,3.5,6,3,4,12.3,9.3,11.0,26,253
18,1449,12,2.5,4,3,3,8.8,8.2,8.5,33,196
18,1450,11,3.7,6,2,4,14.5,10.7,12.8,22,294
18,1450,11,5.0,8,2,4,16.6,11.9,14.5,19,334
18,1451,12,5.6,8,2,4,17.4,12.1,15.0,19,345
19,866,13,3.0,6,2,4,11.8,8.4,10.3,27,237
19,887,13,3.0,6,2,4,12.2,8.7,10.6,27,244
19,894,13,5.0,8,2,4,15.0,10.2,12.8,22,294
19,1975,2,2.0,4,2,4,12.3,8.2,10.5,27,242
19,1978,2,3.0,6,2,4,14.7,9.1,12.2,23,281
19,1984,2,5.0,8,2,4,15.7,10.3,13.3,21,306
19,1984,2,5.0,8,2,1,21.3,14.1,18.1,16,290
19,1985,2,5.0,8,2,4,15.7,10.3,13.3,21,306
19,1986,1,3.0,6,2,4,14.6,9.6,12.4,23,285
19,1990,1,5.0,8,2,4,15.8,10.2,13.3,21,306
19,1990,1,5.0,8,2,1,20.6,13.6,17.5,16,280
19,1992,1,3.0,6,2,4,14.7,9.6,12.4,23,285
19,1996,1,5.0,8,2,4,15.8,10.2,13.3,21,306
19,1996,1,5.0,8,2,1,20.6,13.6,17.5,16,280
19,1997,1,5.0,8,2,4,15.8,10.2,13.3,21,306
19,1999,1,5.0,8,2,4,15.8,10.2,13.3,21,306
19,2000,3,5.0,8,2,4,15.1,10.6,13.1,22,301
19,2001,3,5.0,8,2,4,14.8,9.9,12.6,22,290
19,2002,3,5.0,8,2,4,15.9,10.9,13.7,21,315
19,2003,3,5.0,8,2,4,15.6,10.9,13.5,21,310
19,2004,3,5.0,8,2,4,15.9,10.9,13.7,21,315
19,2005,3,5.0,8,2,4,15.6,10.9,13.5,21,310
20,485,11,2.4,4,0,3,10.9,7.7,9.5,30,218
20,485,11,3.2,6,0,3,12.3,8.3,10.5,27,242
20,486,11,2.4,4,0,3,11.3,8.3,10.0,28,230
20,486,11,3.2,6,0,3,12.5,8.8,10.8,26,248
20,489,11,2.4,4,0,3,11.4,8.6,10.1,28,232
20,489,11,3.2,6,0,3,12.5,9.1,11.0,26,253
20,493,11,2.4,4,0,3,12.1,9.4,10.9,26,251
20,493,11,3.2,6,0,3,13.4,9.5,11.6,24,267
20,521,11,2.0,4,3,3,10.7,8.8,9.9,29,228
20,521,11,2.0,4,0,3,11.1,8.3,9.8,29,225
20,521,11,2.0,4,4,3,10.2,7.8,9.1,31,209
20,521,11,2.4,4,0,3,11.1,8.3,9.8,29,225
20,521,11,2.4,4,4,3,10.3,8.3,9.4,30,216
20,522,11,2.4,4,0,3,11.4,8.7,10.2,28,235
20,522,11,2.4,4,4,3,10.3,8.4,9.4,30,216
20,523,11,2.4,4,3,3,11.7,10.3,11.1,25,255
20,991,12,5.7,8,0,3,17.3,11.7,14.8,19,340
20,992,12,3.0,6,0,0,11.2,8.4,9.9,29,267
20,993,12,3.6,6,0,3,13.9,9.8,12.1,23,278
20,993,12,3.6,6,0,1,17.7,13.0,15.6,18,250
20,996,12,6.4,8,0,4,18.5,12.6,15.8,18,363
20,1363,11,2.0,4,3,3,10.7,8.8,9.9,29,228
20,1363,11,2.0,4,0,3,11.1,8.3,9.8,29,225
20,1363,11,2.0,4,4,3,10.2,7.8,9.1,31,209
20,1363,11,2.4,4,0,3,11.1,8.3,9.8,29,225
20,1363,11,2.4,4,4,3,10.3,8.3,9.4,30,216
20,1364,11,2.4,4,0,3,11.4,8.7,10.2,28,235
20,1364,11,2.4,4,4,3,10.3,8.4,9.4,30,216
20,1365,11,2.4,4,3,3,11.7,10.3,11.1,25,255
20,1896,11,3.6,6,0,3,14.1,11.1,12.8,22,294
20,1896,11,3.6,6,4,3,14.2,11.0,12.8,22,294
20,1900,11,3.6,6,0,3,14.8,11.7,13.4,21,308
20,1900,11,3.6,6,4,3,15.0,11.4,13.4,21,308
21,438,1,3.3,6,0,3,12.7,8.8,10.9,26,251
21,912,2,1.8,4,0,3,9.6,6.6,8.3,34,191
21,912,2,1.8,4,4,3,9.3,6.4,8.0,35,184
21,912,2,2.0,4,0,3,9.8,6.6,8.4,34,193
21,912,2,2.0,4,4,3,9.7,6.8,8.4,34,193
21,915,1,1.6,4,0,3,11.1,8.0,9.7,29,223
21,915,1,1.6,4,4,3,11.1,8.2,9.8,29,225
21,915,1,2.0,4,0,3,9.7,6.8,8.4,34,193
21,915,1,2.0,4,4,3,9.8,7.0,8.5,33,196
21,916,0,1.6,4,0,3,10.6,7.9,9.4,30,216
21,916,0,1.6,4,4,3,10.8,8.1,9.6,29,221
21,916,0,2.0,4,0,3,9.6,7.0,8.4,34,193
21,916,0,2.0,4,4,3,9.8,7.2,8.6,33,198
21,1326,2,2.0,4,0,3,11.7,7.6,9.9,29,228
21,1326,2,2.4,4,0,3,10.2,6.8,8.7,32,200
21,1328,2,2.4,4,2,3,6.5,5.9,6.2,46,143
21,1329,2,2.4,4,2,3,6.7,6.0,6.4,44,147
21,1508,0,1.6,4,0,3,8.7,6.3,7.6,37,175
21,1508,0,1.6,4,4,3,8.7,6.4,7.7,37,177
21,1509,0,1.6,4,0,3,8.5,6.4,7.6,37,175
21,1515,8,2.0,4,0,3,10.5,7.5,9.2,31,212
21,1515,8,2.0,4,4,3,10.8,7.4,9.3,30,214
21,1635,4,3.5,6,0,3,13.7,9.9,12.0,24,276
21,1679,11,2.4,4,0,3,11.8,8.5,10.3,27,237
21,1679,11,3.3,6,0,3,12.9,9.5,11.4,25,262
21,1680,11,2.4,4,0,3,12.3,9.3,11.0,26,253
21,1680,11,3.3,6,0,3,13.4,9.9,11.8,24,271
21,1683,9,1.6,4,0,3,9.8,7.9,8.9,32,205
21,1683,9,1.6,4,4,3,9.9,7.8,9.0,31,207
21,1683,9,2.0,4,0,3,10.1,7.8,9.1,31,209
21,1685,9,2.0,4,0,3,9.7,7.8,8.8,32,202
21,1688,11,2.4,4,0,3,11.4,8.3,10.0,28,230
21,1688,11,2.4,4,4,3,12.9,9.3,11.3,25,260
21,1689,11,2.0,4,0,3,12.7,9.7,11.4,25,262
21,1689,11,2.4,4,0,3,12.0,9.1,10.7,26,246
22,366,13,6.5,12,0,4,22.8,12.9,18.3,15,421
22,946,13,5.2,10,0,4,18.0,12.8,15.7,18,361
22,946,13,5.2,10,4,4,20.6,13.5,17.4,16,400
23,1139,11,2.0,4,2,4,13.5,9.9,11.9,24,274
23,1140,12,3.0,6,2,4,16.3,12.4,14.5,19,334
23,1464,11,2.0,4,2,4,11.3,7.9,9.8,29,225
23,1466,11,2.0,4,2,4,11.3,7.9,9.8,29,225
23,1467,12,5.0,8,2,4,18.0,12.2,15.4,18,354
23,1468,12,5.0,8,2,4,17.2,12.5,15.1,19,347
23,1468,12,5.0,8,2,1,25.0,16.9,21.4,13,342
23,1472,12,3.0,6,2,4,14.2,10.2,12.4,23,285
23,1473,12,3.0,6,2,4,14.2,10.2,12.4,23,285
23,1473,12,3.0,6,2,1,19.4,14.9,17.4,16,278
23,1474,12,5.0,8,2,4,17.3,12.2,15.0,19,345
23,1475,12,5.0,8,2,4,16.6,12.3,14.7,19,338
23,1475,12,5.0,8,2,1,24.0,16.6,20.7,14,331
23,1479,12,3.0,6,2,4,14.1,10.1,12.3,23,283
23,1480,12,3.0,6,2,4,14.1,10.1,12.3,23,283
23,1480,12,3.0,6,2,1,19.4,14.8,17.3,16,277
23,1481,12,5.0,8,2,4,18.0,12.2,15.4,18,354
23,1482,12,5.0,8,2,4,17.2,12.5,15.1,19,347
23,1482,12,5.0,8,2,1,25.0,16.9,21.4,13,342
24,572,0,1.8,4,3,3,5.5,5.8,5.6,50,129
24,785,2,2.5,4,3,3,5.8,6.2,6.0,47,138
24,786,2,3.5,6,2,3,11.3,7.6,9.6,29,221
24,1002,2,3.5,6,2,4,12.1,8.3,10.4,27,239
24,1003,2,3.5,6,2,4,12.5,9.1,11.0,26,253
24,1005,2,3.5,6,3,4,7.7,7.4,7.6,37,175
24,1009,12,4.6,8,2,4,15.7,11.8,13.9,20,320
24,1071,0,2.5,6,2,4,11.2,7.8,9.7,29,223
24,1072,0,2.5,6,2,4,11.8,8.7,10.4,27,239
24,1073,10,2.5,6,2,4,11.2,7.8,9.7,29,223
24,1076,0,3.5,6,2,4,12.2,8.7,10.6,27,244
24,1077,0,3.5,6,2,4,12.5,9.1,11.0,26,253
24,1078,10,3.5,6,2,4,12.1,8.7,10.6,27,244
24,1079,10,5.0,8,2,4,14.6,10.1,12.6,22,290
24,1141,2,4.6,8,2,4,14.5,9.6,12.3,23,283
24,1142,2,4.6,8,2,4,15.1,10.3,12.9,22,297
24,1143,2,4.6,8,2,4,15.1,10.3,12.9,22,297
24,1148,2,5.0,8,3,4,12.0,10.7,11.4,25,262
24,1149,12,5.7,8,2,4,18.8,13.6,16.5,17,380
24,1526,11,3.5,6,2,3,13.3,9.8,11.7,24,269
24,1526,11,3.5,6,2,3,12.7,9.1,11.1,25,255
24,1528,11,3.5,6,3,4,7.9,8.6,8.2,34,189
25,1246,1,3.5,6,2,3,13.7,9.4,11.8,24,271
25,1246,1,3.7,6,2,3,13.1,9.0,11.3,25,260
25,1247,12,3.5,6,2,3,14.8,10.4,12.8,22,294
25,1248,7,2.0,4,2,3,11.5,8.5,10.2,28,235
25,1249,7,3.7,6,0,3,14.0,9.9,12.2,23,281
25,1251,11,3.7,6,2,3,13.7,10.4,12.2,23,281
25,1252,2,2.0,4,2,3,10.5,7.1,9.0,31,207
25,1253,2,3.7,6,2,3,13.1,9.3,11.4,25,262
25,1254,2,2.0,4,3,3,6.2,6.4,6.3,45,145
25,1301,12,5.4,8,0,3,18.2,13.3,16.0,18,368
25,1301,12,5.4,8,0,1,24.5,18.0,21.6,13,346
26,950,2,3.0,6,2,4,15.2,9.6,12.7,22,292
26,951,2,3.0,6,2,4,15.2,9.6,12.7,22,292
26,998,10,4.7,8,2,4,18.2,11.4,15.1,19,347
26,999,10,4.7,8,2,4,18.2,11.7,15.3,18,352
26,1440,1,3.8,8,2,4,17.6,10.7,14.5,19,334
26,1442,1,3.0,6,2,4,15.9,9.7,13.1,22,301
27,603,11,2.0,4,2,3,8.9,7.3,8.2,34,189
27,603,11,2.0,4,4,3,9.0,6.8,8.0,35,184
27,603,11,2.5,4,2,3,9.6,7.4,8.6,33,198
27,607,11,2.0,4,2,3,9.3,7.6,8.5,33,196
27,607,11,2.5,4,2,3,9.8,7.9,8.9,32,205
27,611,11,3.7,6,2,3,14.2,10.0,12.3,23,283
27,612,11,3.7,6,2,3,14.3,10.6,12.6,22,290
27,1221,0,1.5,4,0,3,8.4,6.9,7.7,37,177
27,1221,0,1.5,4,4,3,8.0,6.7,7.4,38,170
27,1222,0,2.0,4,2,3,7.9,5.7,6.9,41,159
27,1222,0,2.0,4,4,3,8.0,5.8,7.0,40,161
27,1222,0,2.5,4,2,3,8.4,6.1,7.4,38,170
27,1224,0,2.5,4,2,3,8.3,6.1,7.3,39,168
27,1223,0,2.0,4,4,3,8.0,5.8,7.0,40,161
27,1225,2,2.0,4,2,3,8.0,5.9,7.1,40,163
27,1225,2,2.0,4,4,3,8.2,5.9,7.2,39,166
27,1225,2,2.5,4,2,3,8.7,6.5,7.7,37,177
27,1227,2,2.5,4,2,3,8.2,6.1,7.3,39,168
27,1226,2,2.0,4,4,3,8.2,5.9,7.2,39,166
27,1228,4,2.5,4,2,3,10.8,8.4,9.7,29,223
27,1228,4,2.5,4,4,3,11.1,8.3,9.8,29,225
27,1229,2,2.5,4,2,3,8.8,6.2,7.6,37,175
27,1229,2,2.5,4,4,3,9.4,6.4,8.1,35,186
27,1231,2,2.5,4,2,3,8.4,5.9,7.3,39,168
27,1268,13,2.0,4,2,4,11.5,8.5,10.2,28,235
27,1268,13,2.0,4,4,4,10.5,8.5,9.6,29,221
27,1268,13,2.0,4,4,4,11.1,8.4,9.9,29,228
28,394,9,2.0,4,2,4,9.2,6.6,8.0,35,184
28,418,0,1.8,4,2,4,10.9,7.5,9.4,30,216
28,419,10,1.8,4,2,4,11.0,7.4,9.4,30,216
28,425,0,3.5,6,2,4,12.2,8.5,10.5,27,242
28,425,0,3.5,6,2,1,16.4,11.1,14.0,20,224
28,428,0,3.5,6,2,4,12.0,8.6,10.5,27,242
28,429,0,3.5,6,2,4,11.9,8.6,10.4,27,239
28,430,10,3.5,6,2,4,12.1,8.7,10.6,27,244
28,431,10,3.5,6,2,4,12.1,8.6,10.5,27,242
28,434,0,6.2,8,2,4,17.7,11.9,15.1,19,347
28,435,10,6.2,8,2,4,17.9,12.2,15.3,18,352
28,506,0,4.7,8,2,4,15.4,10.4,13.2,21,304
28,507,0,5.5,8,2,4,15.4,11.0,13.4,21,308
28,508,0,2.0,4,2,4,9.1,6.2,7.8,36,179
28,512,0,2.0,4,2,4,10.3,7.8,9.2,31,212
28,515,0,4.7,8,2,4,13.3,9.4,11.5,25,264
28,516,0,5.5,8,2,4,15.1,10.7,13.1,22,301
28,517,0,5.5,8,2,4,15.1,10.7,13.1,22,301
28,724,2,2.1,4,2,0,8.5,5.7,7.2,39,194
28,725,2,3.5,6,2,4,11.8,8.2,10.2,28,235
28,726,2,3.5,6,2,4,11.6,8.1,10.0,28,230
28,727,10,3.5,6,2,4,11.9,8.5,10.4,27,239
28,728,8,3.5,6,2,4,12.1,8.6,10.5,27,242
28,729,10,3.5,6,2,4,12.0,8.5,10.4,27,239
28,730,10,3.5,6,2,4,11.9,8.2,10.2,28,235
28,737,2,3.5,6,2,4,9.6,7.9,8.8,32,202
28,742,2,4.7,8,2,4,13.6,9.1,11.6,24,267
28,743,10,4.7,8,2,4,13.7,9.3,11.7,24,269
28,744,10,4.7,8,2,4,13.4,8.9,11.4,25,262
28,745,2,5.5,8,2,4,15.0,10.3,12.9,22,297
28,746,8,5.5,8,2,4,15.5,11.0,13.5,21,310
28,747,2,5.5,8,2,4,15.0,10.3,12.9,22,297
28,748,8,5.5,8,2,4,15.5,11.0,13.5,21,310
28,940,12,5.5,8,2,4,20.0,15.9,18.2,16,419
28,941,12,5.5,8,2,4,19.4,15.7,17.7,16,407
28,959,12,3.0,6,2,0,13.4,10.2,12.0,24,324
28,960,12,4.7,8,2,4,17.1,12.8,15.2,19,350
28,961,12,4.7,8,2,4,17.6,13.1,15.6,18,359
28,962,12,5.5,8,2,4,17.7,13.4,15.8,18,363
28,973,11,2.1,4,2,0,9.6,7.1,8.5,33,230
28,974,11,3.5,6,2,4,12.6,9.6,11.3,25,260
28,1256,12,3.5,6,2,4,13.4,10.5,12.1,23,278
28,1256,12,3.5,6,2,1,17.8,13.8,16.0,18,256
28,1257,12,3.0,6,2,0,11.8,8.5,10.3,27,278
28,1259,12,4.7,8,2,4,16.2,11.8,14.2,20,327
28,1260,12,5.5,8,2,4,17.2,13.5,15.5,18,356
28,1566,1,4.7,8,2,4,14.3,9.5,12.1,23,278
28,1567,1,4.7,8,2,4,14.2,9.4,12.0,24,276
28,1574,1,5.5,8,2,4,15.6,10.3,13.2,21,304
28,1658,13,4.7,8,2,4,13.4,9.6,11.7,24,269
28,1659,13,5.5,8,2,4,14.8,10.2,12.7,22,292
28,1660,13,6.0,8,2,4,16.7,11.2,14.2,20,327
28,1662,13,1.8,4,2,4,10.3,7.2,8.9,32,205
28,1662,13,1.8,4,4,4,10.4,7.3,9.0,31,207
28,1664,13,3.5,6,2,4,11.1,8.1,9.8,29,225
28,1665,13,5.5,8,2,4,12.3,8.7,10.7,26,246
28,1666,13,6.2,8,2,4,18.7,13.9,16.5,17,380
28,1667,13,6.2,8,2,4,18.2,12.6,15.7,18,361
28,1669,13,6.2,8,2,4,18.2,12.6,15.7,18,361
29,533,10,1.6,4,0,4,8.7,6.6,7.8,36,179
29,533,10,1.6,4,4,4,8.6,6.8,7.8,36,179
29,535,3,1.6,4,0,4,8.7,6.6,7.8,36,179
29,535,3,1.6,4,4,4,8.6,6.8,7.8,36,179
29,536,0,1.6,4,0,4,9.4,7.9,8.7,32,200
29,536,0,1.6,4,4,4,8.6,6.8,7.8,36,179
29,538,13,1.6,4,0,4,8.5,6.6,7.6,37,175
29,538,13,1.6,4,4,4,8.0,6.4,7.3,39,168
29,539,0,1.6,4,0,4,9.4,7.9,8.7,32,200
29,539,0,1.6,4,4,4,8.6,6.8,7.8,36,179
29,540,13,1.6,4,0,4,8.7,6.6,7.8,36,179
29,540,13,1.6,4,4,4,8.6,6.8,7.8,36,179
29,543,10,1.6,4,0,4,9.3,7.0,8.3,34,191
29,543,10,1.6,4,4,4,9.1,6.7,8.0,35,184
29,545,3,1.6,4,0,4,9.3,7.0,8.3,34,191
29,545,3,1.6,4,4,4,9.1,6.7,8.0,35,184
29,547,0,1.6,4,0,4,10.0,7.8,9.0,31,207
29,547,0,1.6,4,4,4,9.3,7.5,8.5,33,196
29,548,13,1.6,4,0,4,9.3,7.0,8.3,34,191
29,548,13,1.6,4,4,4,9.1,6.7,8.0,35,184
29,549,0,1.6,4,0,4,10.0,7.8,9.0,31,207
29,549,0,1.6,4,4,4,9.3,7.5,8.5,33,196
29,550,13,1.6,4,0,4,9.3,7.0,8.3,34,191
29,550,13,1.6,4,4,4,9.1,6.7,8.0,35,184
29,1093,10,1.6,4,0,4,9.3,7.0,8.3,34,191
29,1093,10,1.6,4,4,4,9.1,6.7,8.0,35,184
29,1095,3,1.6,4,0,4,9.3,7.0,8.3,34,191
29,1095,3,1.6,4,4,4,9.1,6.7,8.0,35,184
29,1096,0,1.6,4,0,4,10.0,7.8,9.0,31,207
29,1096,0,1.6,4,4,4,9.3,7.5,8.5,33,196
29,1097,13,1.6,4,0,4,9.3,7.0,8.3,34,191
29,1097,13,1.6,4,4,4,9.1,6.7,8.0,35,184
29,1098,0,1.6,4,0,4,10.0,7.8,9.0,31,207
29,1098,0,1.6,4,4,4,9.3,7.5,8.5,33,196
29,1099,13,1.6,4,0,4,9.3,7.0,8.3,34,191
29,1099,13,1.6,4,4,4,9.1,6.7,8.0,35,184
30,1128,0,2.0,4,3,3,9.2,7.0,8.2,34,189
30,1128,0,2.0,4,4,3,9.6,6.8,8.3,34,191
30,1130,0,2.4,4,3,3,10.5,8.2,9.5,30,218
30,1131,0,2.0,4,1,4,14.2,10.5,12.5,23,288
30,1131,0,2.0,4,4,4,14.0,10.3,12.3,23,283
30,1132,0,2.0,4,1,4,13.4,9.4,11.6,24,267
30,1133,9,2.0,4,3,3,9.6,7.3,8.6,33,198
30,1133,9,2.0,4,4,3,9.8,7.1,8.6,33,198
30,1242,0,1.2,3,3,3,6.4,5.4,6.0,47,138
30,1242,0,1.2,3,4,3,7.0,5.6,6.4,44,147
30,1333,11,2.4,4,3,3,9.5,7.5,8.6,33,198
30,1334,11,2.4,4,3,3,9.9,8.1,9.1,31,209
30,1334,11,3.0,6,2,4,11.5,8.5,10.2,28,235
30,1524,11,2.0,4,3,3,9.6,7.6,8.7,32,200
30,1524,11,2.0,4,4,3,9.9,7.5,8.8,32,202
30,1525,11,2.0,4,3,3,9.8,8.0,9.0,31,207
31,82,13,3.7,6,2,4,12.6,9.1,11.0,26,253
31,82,13,3.7,6,4,4,13.3,9.3,11.5,25,264
31,84,13,3.7,6,2,4,13.0,9.5,11.4,25,262
31,84,13,3.7,6,4,4,13.5,9.6,11.7,24,269
31,277,2,2.5,4,3,3,8.7,6.2,7.6,37,175
31,277,2,3.5,6,3,3,10.8,7.4,9.3,30,214
31,357,12,5.6,8,0,3,19.1,13.4,16.5,17,380
31,920,5,2.5,4,0,3,13.7,10.6,12.3,23,283
31,920,5,2.5,4,4,3,12.2,10.2,11.3,25,260
31,920,5,4.0,6,0,3,14.7,10.2,12.7,22,292
31,921,5,4.0,6,0,3,15.7,11.2,13.7,21,315
31,921,5,4.0,6,4,3,14.8,11.0,13.1,22,301
31,1008,10,3.8,6,1,4,14.5,10.9,12.9,22,297
31,1103,9,1.6,4,3,4,8.7,7.3,8.1,35,186
31,1103,9,1.6,4,4,4,9.5,7.6,8.6,33,198
31,1104,9,1.6,4,3,4,9.3,7.9,8.7,32,200
31,1218,2,3.5,6,3,4,12.3,9.1,10.9,26,251
